CustomerID,Amount,Frequency,Recency,labels
18224.0,158.95000000000002,10,263,0
18227.0,93.75,5,217,0
18228.0,779.9,30,56,2
18230.0,2810.2000000000003,86,8,1
18231.0,2083.27,124,191,1
18232.0,592.97,37,81,2
18233.0,440.0,1,325,0
18235.0,1796.48,104,71,1
18236.0,882.24,49,29,2
18237.0,987.1,61,2,2
18239.0,1561.6100000000001,88,218,1
18240.0,422.58,6,45,2
18241.0,2073.09,104,9,1
18242.0,2232.4900000000002,78,71,1
18245.0,2567.06,175,6,1
18246.0,596.1,4,23,2
18248.0,804.02,47,122,2
18249.0,95.34,8,16,2
18250.0,349.27,21,309,0
18252.0,526.67,98,50,2
18255.0,103.3,6,88,2
18257.0,2337.63,118,38,1
18259.0,2338.6000000000004,42,24,1
18260.0,2643.2000000000003,134,172,1
18261.0,324.24,21,42,2
18262.0,149.48,13,139,0
18263.0,1213.1599999999999,61,25,2
18265.0,801.51,46,71,2
18268.0,25.5,1,133,0
18270.0,283.15,11,37,2
18272.0,3078.58,166,2,1
18273.0,204.0,3,1,2
18274.0,175.92,11,29,2
18276.0,335.86,14,43,2
18277.0,110.38,8,57,2
18278.0,173.9,9,73,2
18280.0,180.60000000000002,10,277,0
18281.0,80.82,7,180,0
18282.0,178.05,12,7,2
18287.0,1837.28,70,42,1
